User_ID,Device_ID,Ring_ID,MM level,SCR/min,SCL,Step count,aa,Time_ISO,Time_UNIX
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","52.07373271889401","8","0.6793478260869565","7","434","1970-01-01T00:01:00.000Z","60",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","71.89542483660131","8","0.23674242424242425","0","153","1970-01-01T00:10:00.000Z","600",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","79.73856209150327","1","0.22007042253521128","1","153","1970-01-01T00:11:00.000Z","660",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","82.3529411764706","4","0.2648305084745763","0","153","1970-01-01T00:12:00.000Z","720",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","98.03921568627452","7","0.3125","0","153","1970-01-01T00:13:00.000Z","780",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","94.11764705882354","6","0.21114864864864866","0","153","1970-01-01T00:14:00.000Z","840",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","92.81045751633987","10","0.1358695652173913","2","153","1970-01-01T00:15:00.000Z","900",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","84.9673202614379","2","0.16983695652173914","1","153","1970-01-01T00:16:00.000Z","960",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","100","7","0.07200460829493087","0","153","1970-01-01T00:17:00.000Z","1020",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","100","6","0.11927480916030535","1","153","1970-01-01T00:19:00.000Z","1140",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","100","3","0.12303149606299213","0","153","1970-01-01T00:20:00.000Z","1200",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","100","2","0.1174812030075188","1","153","1970-01-01T00:21:00.000Z","1260",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","100","10","0.1358695652173913","0","153","1970-01-01T00:22:00.000Z","1320",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","98.03921568627452","9","0.10416666666666667","1","153","1970-01-01T00:23:00.000Z","1380",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","96.73202614379085","6","0.41118421052631576","1","153","1970-01-01T00:24:00.000Z","1440",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","88.88888888888889","0","0.18382352941176472","0","153","1970-01-01T00:25:00.000Z","1500",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","78.43137254901961","11","0.19054878048780488","1","153","1970-01-01T00:26:00.000Z","1560",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","83.66013071895425","6","0.24801587301587302","0","153","1970-01-01T00:27:00.000Z","1620",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","100","10","0.6510416666666666","0","153","1970-01-01T00:28:00.000Z","1680",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","100","2","0.20292207792207792","2","153","1970-01-01T00:29:00.000Z","1740",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","100","5","0.11488970588235294","1","153","1970-01-01T00:30:00.000Z","1800",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","100","0","0.12913223140495866","9","153","1970-01-01T00:31:00.000Z","1860",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","100","7","0.31887755102040816","0","153","1970-01-01T00:32:00.000Z","1920",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","100","9","0.2741228070175439","0","153","1970-01-01T00:33:00.000Z","1980",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","100","0","0.3004807692307692","0","153","1970-01-01T00:34:00.000Z","2040",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","100","10","0.244140625","2","153","1970-01-01T00:35:00.000Z","2100",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","100","8","0.3633720930232558","0","153","1970-01-01T00:36:00.000Z","2160",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","100","4","0.3633720930232558","1","153","1970-01-01T00:37:00.000Z","2220",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","100","11","0.23674242424242425","11","153","1970-01-01T00:38:00.000Z","2280",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","100","0","0.13706140350877194","9","153","1970-01-01T00:39:00.000Z","2340",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","100","0","0.09827044025157233","11","153","1970-01-01T00:41:00.000Z","2460",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","100","0","0.09356287425149701","4","153","1970-01-01T00:44:00.000Z","2640",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","100","0","0.19054878048780488","8","153","1970-01-01T00:45:00.000Z","2700",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","100","0","0.08180628272251309","5","153","1970-01-01T00:46:00.000Z","2760",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","100","0","0.21404109589041095","9","153","1970-01-01T00:50:00.000Z","3000",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","100","0","0.10926573426573427","4","153","1970-01-01T00:51:00.000Z","3060",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","100","0","0.09527439024390244","4","153","1970-01-01T00:52:00.000Z","3120",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","100","4","0.21404109589041095","0","153","1970-01-01T00:53:00.000Z","3180",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","100","10","0.4340277777777778","0","153","1970-01-01T00:54:00.000Z","3240",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","100","5","0.38109756097560976","0","153","1970-01-01T00:55:00.000Z","3300",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","87.58169934640523","4","0.3255208333333333","2","153","1970-01-01T00:56:00.000Z","3360",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","57.51633986928105","2","0.3125","0","153","1970-01-01T00:57:00.000Z","3420",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","73.20261437908496","8","0.2604166666666667","0","153","1970-01-01T00:58:00.000Z","3480",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","92.81045751633987","8","0.3324468085106383","0","153","1970-01-01T00:59:00.000Z","3540",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","100","5","0.19290123456790123","4","153","1970-01-01T01:00:00.000Z","3600",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","100","1","0.37202380952380953","0","153","1970-01-01T01:01:00.000Z","3660",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","100","6","0.4340277777777778","0","153","1970-01-01T01:02:00.000Z","3720",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","100","5","0.25614754098360654","0","153","1970-01-01T01:03:00.000Z","3780",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","100","7","0.33967391304347827","1","153","1970-01-01T01:04:00.000Z","3840",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","100","9","0.10702054794520548","7","153","1970-01-01T01:05:00.000Z","3900",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","100","0","0.22007042253521128","23","153","1970-01-01T01:06:00.000Z","3960",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","100","5","0.6510416666666666","19","153","1970-01-01T01:09:00.000Z","4140",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","100","10","0.5580357142857143","8","153","1970-01-01T01:10:00.000Z","4200",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","100","6","0.6009615384615384","8","153","1970-01-01T01:11:00.000Z","4260",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","99.34640522875817","3","0.40064102564102566","7","153","1970-01-01T01:12:00.000Z","4320",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","100","5","0.3004807692307692","2","153","1970-01-01T01:13:00.000Z","4380",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","100","3","0.44642857142857145","4","153","1970-01-01T01:14:00.000Z","4440",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","100","4","0.40064102564102566","0","153","1970-01-01T01:15:00.000Z","4500",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","100","2","0.1474056603773585","8","153","1970-01-01T01:16:00.000Z","4560",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","100","3","0.2403846153846154","0","153","1970-01-01T01:17:00.000Z","4620",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","100","7","0.38109756097560976","0","153","1970-01-01T01:18:00.000Z","4680",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","100","5","0.44642857142857145","0","153","1970-01-01T01:19:00.000Z","4740",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","100","3","0.3125","1","153","1970-01-01T01:20:00.000Z","4800",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","100","5","0.38109756097560976","0","153","1970-01-01T01:21:00.000Z","4860",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","100","2","0.7102272727272727","2","153","1970-01-01T01:22:00.000Z","4920",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","100","10","0.7440476190476191","0","153","1970-01-01T01:23:00.000Z","4980",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","100","7","0.9765625","1","153","1970-01-01T01:24:00.000Z","5040",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","100","2","0.9191176470588235","1","153","1970-01-01T01:25:00.000Z","5100",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","100","3","0.5040322580645161","0","153","1970-01-01T01:26:00.000Z","5160",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","100","2","0.625","1","153","1970-01-01T01:27:00.000Z","5220",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","71.89542483660131","0","0.40064102564102566","0","153","1970-01-01T01:28:00.000Z","5280",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","58.8235294117647","3","0.5580357142857143","0","153","1970-01-01T01:29:00.000Z","5340",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","87.58169934640523","4","0.6793478260869565","1","153","1970-01-01T01:30:00.000Z","5400",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","81.04575163398692","0","0.625","5","153","1970-01-01T01:31:00.000Z","5460",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","87.58169934640523","5","0.6510416666666666","0","153","1970-01-01T01:32:00.000Z","5520",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","75.81699346405229","3","0.625","2","153","1970-01-01T01:33:00.000Z","5580",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","71.89542483660131","3","0.5387931034482759","1","153","1970-01-01T01:34:00.000Z","5640",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","64.05228758169935","6","0.45955882352941174","1","153","1970-01-01T01:35:00.000Z","5700",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","61.43790849673203","0","0.44642857142857145","0","153","1970-01-01T01:36:00.000Z","5760",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","67.97385620915033","6","0.13950892857142858","0","153","1970-01-01T01:37:00.000Z","5820",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","95.42483660130719","3","0.15625","4","153","1970-01-01T01:38:00.000Z","5880",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","95.42483660130719","3","0.25614754098360654","0","153","1970-01-01T01:39:00.000Z","5940",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","100","8","0.23674242424242425","2","153","1970-01-01T01:40:00.000Z","6000",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","100","5","0.33967391304347827","4","153","1970-01-01T01:41:00.000Z","6060",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","99.34640522875817","1","0.2604166666666667","4","153","1970-01-01T01:42:00.000Z","6120",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","94.11764705882354","0","0.27901785714285715","4","153","1970-01-01T01:43:00.000Z","6180",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","100","12","0.14204545454545456","1","153","1970-01-01T01:44:00.000Z","6240",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","100","8","0.26939655172413796","1","153","1970-01-01T01:45:00.000Z","6300",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","100","5","0.2403846153846154","0","153","1970-01-01T01:46:00.000Z","6360",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","100","8","0.3472222222222222","0","153","1970-01-01T01:47:00.000Z","6420",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","100","7","0.2648305084745763","1","153","1970-01-01T01:48:00.000Z","6480",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","100","8","0.2604166666666667","0","153","1970-01-01T01:49:00.000Z","6540",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","100","9","0.3255208333333333","1","153","1970-01-01T01:50:00.000Z","6600",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","100","11","0.2604166666666667","0","153","1970-01-01T01:51:00.000Z","6660",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","100","0","0.3255208333333333","0","153","1970-01-01T01:52:00.000Z","6720",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","100","6","0.3324468085106383","0","153","1970-01-01T01:53:00.000Z","6780",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","100","7","0.3255208333333333","0","153","1970-01-01T01:54:00.000Z","6840",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","47.05882352941177","0","0.0877808988764045","8","153","1970-01-01T01:55:00.000Z","6900",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","73.20261437908496","6","0.4340277777777778","0","153","1970-01-01T01:56:00.000Z","6960",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","45.751633986928105","0","0.48828125","0","153","1970-01-01T01:57:00.000Z","7020",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","47.05882352941177","4","0.35511363636363635","2","153","1970-01-01T01:58:00.000Z","7080",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","60.130718954248366","4","0.37202380952380953","2","153","1970-01-01T01:59:00.000Z","7140",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","58.8235294117647","1","0.31887755102040816","0","153","1970-01-01T02:00:00.000Z","7200",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","37.908496732026144","1","0.30637254901960786","0","153","1970-01-01T02:01:00.000Z","7260",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","74.50980392156863","4","0.40064102564102566","0","153","1970-01-01T02:02:00.000Z","7320",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","50.98039215686274","2","0.390625","0","153","1970-01-01T02:03:00.000Z","7380",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","43.13725490196079","6","0.28935185185185186","0","153","1970-01-01T02:04:00.000Z","7440",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","44.44444444444444","8","0.38109756097560976","2","153","1970-01-01T02:05:00.000Z","7500",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","66.66666666666667","2","0.21404109589041095","2","153","1970-01-01T02:06:00.000Z","7560",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","81.04575163398692","2","0.18382352941176472","0","153","1970-01-01T02:07:00.000Z","7620",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","88.88888888888889","5","0.17959770114942528","9","153","1970-01-01T02:08:00.000Z","7680",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","48.36601307189542","3","0.3633720930232558","0","153","1970-01-01T02:09:00.000Z","7740",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","33.98692810457516","2","0.2840909090909091","1","153","1970-01-01T02:10:00.000Z","7800",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","71.89542483660131","3","0.27901785714285715","0","153","1970-01-01T02:11:00.000Z","7860",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","70.58823529411765","0","0.244140625","0","153","1970-01-01T02:12:00.000Z","7920",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","65.359477124183","11","0.27901785714285715","1","153","1970-01-01T02:13:00.000Z","7980",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","64.05228758169935","0","0.17959770114942528","5","153","1970-01-01T02:14:00.000Z","8040",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","100","0","0.6009615384615384","32","153","1970-01-01T02:15:00.000Z","8100",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","100","0","0.4340277777777778","2","153","1970-01-01T02:16:00.000Z","8160",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","75.81699346405229","0","0.3633720930232558","1","153","1970-01-01T02:17:00.000Z","8220",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","61.43790849673203","6","0.2604166666666667","25","153","1970-01-01T02:18:00.000Z","8280",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","65.359477124183","3","0.2403846153846154","0","153","1970-01-01T02:19:00.000Z","8340",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","73.20261437908496","10","0.5387931034482759","0","153","1970-01-01T02:20:00.000Z","8400",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","48.36601307189542","1","0.17755681818181818","47","153","1970-01-01T02:21:00.000Z","8460",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","45.751633986928105","0","0.2840909090909091","71","153","1970-01-01T02:22:00.000Z","8520",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","75.81699346405229","5","0.33967391304347827","50","153","1970-01-01T02:23:00.000Z","8580",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","100","7","0.5387931034482759","79","153","1970-01-01T02:24:00.000Z","8640",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","100","2","0.3125","43","153","1970-01-01T02:25:00.000Z","8700",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","100","5","0.2604166666666667","7","153","1970-01-01T02:26:00.000Z","8760",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","100","10","0.33967391304347827","0","153","1970-01-01T02:27:00.000Z","8820",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","100","5","0.390625","0","153","1970-01-01T02:28:00.000Z","8880",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","94.11764705882354","1","0.390625","0","153","1970-01-01T02:29:00.000Z","8940",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","92.81045751633987","1","0.3255208333333333","2","153","1970-01-01T02:30:00.000Z","9000",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","86.27450980392157","1","0.33967391304347827","7","153","1970-01-01T02:31:00.000Z","9060",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","52.287581699346404","0","0.3324468085106383","0","153","1970-01-01T02:32:00.000Z","9120",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","43.13725490196079","1","0.35511363636363635","0","153","1970-01-01T02:33:00.000Z","9180",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","26.143790849673202","0","0.3324468085106383","0","153","1970-01-01T02:34:00.000Z","9240",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","15.686274509803921","0","0.31887755102040816","0","153","1970-01-01T02:35:00.000Z","9300",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","11.764705882352942","0","0.3125","0","153","1970-01-01T02:36:00.000Z","9360",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","9.15032679738562","0","0.30637254901960786","0","153","1970-01-01T02:37:00.000Z","9420",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","5.228758169934641","0","0.3004807692307692","0","153","1970-01-01T02:38:00.000Z","9480",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","5.228758169934641","0","0.3004807692307692","0","153","1970-01-01T02:39:00.000Z","9540",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","5.228758169934641","0","0.3004807692307692","0","153","1970-01-01T02:40:00.000Z","9600",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","3.9215686274509802","0","0.30637254901960786","0","153","1970-01-01T02:41:00.000Z","9660",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","6.5359477124183005","0","0.294811320754717","0","153","1970-01-01T02:42:00.000Z","9720",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","7.8431372549019605","0","0.294811320754717","0","153","1970-01-01T02:43:00.000Z","9780",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","6.5359477124183005","0","0.28935185185185186","0","153","1970-01-01T02:44:00.000Z","9840",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","5.228758169934641","0","0.2840909090909091","0","153","1970-01-01T02:45:00.000Z","9900",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","3.9215686274509802","0","0.2840909090909091","0","153","1970-01-01T02:46:00.000Z","9960",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","3.9215686274509802","0","0.2840909090909091","0","153","1970-01-01T02:47:00.000Z","10020",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","3.9215686274509802","0","0.27901785714285715","0","153","1970-01-01T02:48:00.000Z","10080",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","5.228758169934641","0","0.27901785714285715","0","153","1970-01-01T02:49:00.000Z","10140",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","6.5359477124183005","0","0.26939655172413796","0","153","1970-01-01T02:50:00.000Z","10200",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","14.379084967320262","0","0.26939655172413796","0","153","1970-01-01T02:51:00.000Z","10260",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","6.5359477124183005","0","0.2741228070175439","0","153","1970-01-01T02:52:00.000Z","10320",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","9.15032679738562","2","0.1201923076923077","0","153","1970-01-01T02:53:00.000Z","10380",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","57.51633986928105","8","0.15782828282828282","1","153","1970-01-01T02:54:00.000Z","10440",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","58.8235294117647","6","0.1488095238095238","1","153","1970-01-01T02:55:00.000Z","10500",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","39.21568627450981","1","0.1547029702970297","0","153","1970-01-01T02:56:00.000Z","10560",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","31.372549019607842","1","0.16801075268817203","0","153","1970-01-01T02:57:00.000Z","10620",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","22.22222222222222","0","0.16108247422680413","0","153","1970-01-01T02:58:00.000Z","10680",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","11.764705882352942","0","0.16276041666666666","0","153","1970-01-01T02:59:00.000Z","10740",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","9.15032679738562","0","0.13706140350877194","0","153","1970-01-01T03:00:00.000Z","10800",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","16.99346405228758","0","0.14602803738317757","0","153","1970-01-01T03:01:00.000Z","10860",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","11.764705882352942","0","0.15169902912621358","0","153","1970-01-01T03:02:00.000Z","10920",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","7.8431372549019605","0","0.1488095238095238","0","153","1970-01-01T03:03:00.000Z","10980",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","77.12418300653594","9","0.15318627450980393","0","153","1970-01-01T03:04:00.000Z","11040",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","94.11764705882354","7","0.1502403846153846","0","153","1970-01-01T03:05:00.000Z","11100",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","35.294117647058826","0","0.16108247422680413","0","153","1970-01-01T03:06:00.000Z","11160",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","22.22222222222222","0","0.1717032967032967","0","153","1970-01-01T03:07:00.000Z","11220",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","22.22222222222222","0","0.1736111111111111","0","153","1970-01-01T03:08:00.000Z","11280",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","15.686274509803921","0","0.17959770114942528","0","153","1970-01-01T03:09:00.000Z","11340",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","7.8431372549019605","0","0.1816860465116279","0","153","1970-01-01T03:10:00.000Z","11400",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","19.607843137254903","1","0.18382352941176472","0","153","1970-01-01T03:11:00.000Z","11460",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","33.98692810457516","5","0.10146103896103896","1","153","1970-01-01T03:12:00.000Z","11520",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","27.45098039215686","2","0.16801075268817203","0","153","1970-01-01T03:13:00.000Z","11580",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","43.13725490196079","1","0.08311170212765957","0","153","1970-01-01T03:14:00.000Z","11640",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","32.6797385620915","0","0.08877840909090909","0","153","1970-01-01T03:15:00.000Z","11700",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","26.143790849673202","1","0.0877808988764045","1","153","1970-01-01T03:16:00.000Z","11760",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","37.908496732026144","7","0.10926573426573427","0","153","1970-01-01T03:17:00.000Z","11820",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","36.60130718954248","0","0.11322463768115942","0","153","1970-01-01T03:18:00.000Z","11880",
"2551","22b77d7829c68dcd","E2:1F:7B:35:CC:08","19.607843137254903","0","0.1174812030075188","0","153","1970-01-01T03:19:00.000Z","11940",
